modelo,modelo_etiqueta,muestra,muestra_etiqueta,informacion,observaciones,trimestres,periodo_inicial,periodo_final,rmse_modelo,sesgo_observado_menos_modelo,mae_modelo,rmse_ar1,ratio_ar1,mejora_ar1_pct,rmse_ar2,ratio_ar2,mejora_ar2_pct,rmse_ma4,ratio_ma4,mejora_ma4_pct
ensamble_ponderado_por_rendimiento,Ponderado por rendimiento (1/RMSE),solo_covid,Solo COVID,M2,4,4,2021-T1,2021-T4,0.4587728887232244,-0.03614859193792731,0.37051930907986935,0.9832994810345319,0.46656476238607214,53.34352376139279,2.0966977859498224,0.2188073511583341,78.11926488416658,1.21918669743069,0.37629420472684033,62.370579527315975
ensamble_ponderado_por_rendimiento,Ponderado por rendimiento (1/RMSE),solo_covid,Solo COVID,M3,4,4,2021-T1,2021-T4,0.47527131770452363,-0.030736438201413842,0.38696758766184725,0.7728240998666165,0.6149799388846076,38.502006111539245,0.932052349457985,0.5099191241574654,49.00808758425346,1.6223586950448567,0.2929508247196732,70.70491752803267
ensamble_ponderado_por_rendimiento,Ponderado por rendimiento (1/RMSE),post_covid,Post-COVID,M1-M3,54,18,2022-T1,2026-T2,0.4244216604070453,0.1556814981769516,0.3135534939482459,0.4915745742628993,0.8633922147894901,13.660778521050986,0.49032857066885344,0.8655862329786229,13.441376702137708,0.556282937177201,0.7629600551128319,23.703994488716805
ensamble_ponderado_por_rendimiento,Ponderado por rendimiento (1/RMSE),post_covid,Post-COVID,M1,18,18,2022-T1,2026-T2,0.4623355831046832,0.22110791562419965,0.3460017504750488,0.49483216741620256,0.9343280682797921,6.567193172020791,0.48902889047609904,0.945415684244282,5.458431575571798,0.5590771823393477,0.8269619968572703,17.303800314272966
ensamble_ponderado_por_rendimiento,Ponderado por rendimiento (1/RMSE),post_covid,Post-COVID,M2,18,18,2022-T1,2026-T2,0.42224782834984237,0.12504226202458554,0.31112598673482644,0.49483216741620256,0.8533152372745614,14.668476272543863,0.48902889047609904,0.8634414787616305,13.655852123836954,0.5590771823393477,0.7552585612294711,24.47414387705289
ensamble_ponderado_por_rendimiento,Ponderado por rendimiento (1/RMSE),post_covid,Post-COVID,M3,18,18,2022-T1,2026-T2,0.38516725914479605,0.12089431688206959,0.2835327446348624,0.4849937508521307,0.7941695299538598,20.58304700461402,0.49291765052786807,0.7814028544774536,21.859714552254637,0.5506519108824309,0.6994750250254423,30.052497497455764
ensamble_optimo_minimo_rmse,"Óptimo (mínimo RMSE, misma muestra)",completa_con_covid,Todo el test,M1-M3,66,22,2021-T1,2026-T2,0.4290989859927716,0.11179233320034879,0.31216992191865334,0.5925409033815578,0.7241677047845247,27.583229521547526,0.8844345305518266,0.48516760842099094,51.483239157900904,0.7699848355609161,0.5572823855422853,44.271761445771475
ensamble_optimo_minimo_rmse,"Óptimo (mínimo RMSE, misma muestra)",completa_con_covid,Todo el test,M1,22,22,2021-T1,2026-T2,0.49649396583554906,0.20855077596337726,0.35506414816955434,0.6132985039183914,0.8095470030717947,19.045299692820528,0.9974798477206231,0.49774836751850693,50.22516324814931,0.725254693112354,0.6845787701212902,31.54212298787098
ensamble_optimo_minimo_rmse,"Óptimo (mínimo RMSE, misma muestra)",completa_con_covid,Todo el test,M2,22,22,2021-T1,2026-T2,0.40044617512779873,0.060358982795716276,0.29936941760950286,0.6132985039183914,0.6529384509652809,34.70615490347191,0.9974798477206231,0.4014579101952512,59.85420898047489,0.725254693112354,0.5521455826908561,44.785441730914386
ensamble_optimo_minimo_rmse,"Óptimo (mínimo RMSE, misma muestra)",completa_con_covid,Todo el test,M3,22,22,2021-T1,2026-T2,0.38146352650611215,0.06646724084195285,0.28207619997690286,0.5486748187438746,0.6952451861731641,30.47548138268359,0.5972781791424951,0.6386697854151889,36.13302145848111,0.852432520037993,0.4474999692516544,55.25000307483457
