modelo,meses_disponibles,nombre_variable,sector,frecuencia_seleccion_pct,impacto_absoluto_medio_todos_pronosticos_pp,impacto_medio_firmado_pp,reduccion_error_media_pp,proporcion_veces_ayudo_pct,periodo_impacto_maximo,ranking_importancia,modelo_etiqueta
pesos_senal_fuerte,1,PIM-PF grupos y clases | Brasil | 28.2 Fabricação de máquinas e equipamentos de uso geral | PIMPF - Número-índice (2022=100),real,1.2987012987012987,0.0003614913858687,0.0278348367118963,0.0278348367118963,100.0,2025-T1,80.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PMC actividades complementarias | Brasil | Índice de receita nominal de vendas no comércio varejista | Móveis e eletrodomésticos | PMC - Número-índice (2022=100),real,9.090909090909092,0.0003613136260167,-0.0018517543466469,-0.0022924331381625,42.85714285714285,2010-T2,81.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PMS total | Brasil | Índice de receita nominal de serviços | PMS - Número-índice (2022=100),real,2.5974025974025974,0.0003593291639977,0.0138341728139137,-0.0024211594218528,50.0,2026-T2,82.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,"PMC comercio ampliado por actividad | Brasil | Índice de volume de vendas no comércio varejista ampliado | Veículos, motocicletas, partes e peças | PMC - Número-índice (2022=100)",real,1.2987012987012987,0.0003360384177193,0.0258749581643864,-0.0258749581643864,0.0,2009-T1,83.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,"PMC vehiculos | Brasil | Índice de volume de vendas de veículos, motocicletas, partes e peças | PMC - Número-índice (2022=100)",real,1.2987012987012987,0.0003360384177193,0.0258749581643864,-0.0258749581643864,0.0,2009-T1,84.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,gasto publico tesouro: comprometido,fiscal,6.493506493506493,0.0003335864168481,0.0051372308194621,0.0012470167551193,80.0,2022-T3,85.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PMC comercio ampliado por actividad | Brasil | Índice de receita nominal de vendas no comércio varejista ampliado | Móveis e eletrodomésticos | PMC - Número-índice (2022=100),real,6.493506493506493,0.0003322033436396,-0.0027929861100027,-0.0034099364181244,40.0,2010-T2,86.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,gasto publico tesouro: devengado,fiscal,1.2987012987012987,0.0003239670666451,0.024945464131677,0.024945464131677,100.0,2022-T4,87.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PIM-PF grupos y clases | Brasil | 26.1 Fabricação de componentes eletrônicos | PIMPF - Número-índice (2022=100),real,3.896103896103896,0.0003138489343212,0.0030810630734403,0.0039342540213869,66.66666666666666,2022-T1,88.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,balanza pagos: servicios gobierno millones usd,externo,2.5974025974025974,0.0003137062657811,-0.0060352476477048,-0.012077691232574,0.0,2007-T4,89.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PIM-PF grupos y clases | Brasil | 22.11 Fabricação de pneumáticos e de câmaras-de-ar | PIMPF - Número-índice (2022=100),real,2.5974025974025974,0.0003094648810986,1.6592272934117316e-05,-0.0119143979222981,0.0,2022-T3,90.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,balanza pagos: otras inversiones millones usd,externo,2.5974025974025974,0.0002824902874704,-0.010875876067611,-0.010875876067611,0.0,2022-T1,91.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,ibc br: mensual agropecuaria sin ajuste pct,real,6.493506493506493,0.0002814054410784,-0.0038531326629462,-0.0038528298223026,40.0,2022-T1,92.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PMS actividades | Brasil | Índice de volume de serviços | 3.2 Serviços administrativos e complementares | PMS - Número-índice (2022=100),real,2.5974025974025974,0.0002790369456764,-0.0077717491492974,-0.0107429224085442,0.0,2023-T1,93.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,Vendas de autoveículos no mercado interno,real,1.2987012987012987,0.0002555492250058,-0.0196772903254501,0.0196772903254501,100.0,2026-T2,94.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,ibc br: tres meses industria sin ajuste pct,real,7.792207792207792,0.000244220773941,0.0012199992160974,0.0007204360517257,66.66666666666666,2025-T2,95.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,base monetaria: valor,financiero,2.5974025974025974,0.0002432976549472,0.0093669597154685,0.0093669597154685,100.0,2009-T4,96.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,Zona euro: indice produccion industrial,real,5.194805194805195,0.0002389308647154,-0.0033825872330109,-0.0033825872330109,25.0,2009-T2,97.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,balanza pagos: derivados millones usd,externo,3.896103896103896,0.0002339780790649,-0.0043555804674346,-0.0020337256698036,33.33333333333333,2009-T2,98.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,gasto publico tesouro: dotacion actualizada,fiscal,2.5974025974025974,0.0002179184208052,0.0083017234816521,0.0083898592010021,100.0,2025-T1,99.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PMS segmentos | Brasil | Índice de receita nominal de serviços | Total | PMS - Número-índice (2022=100),real,1.2987012987012987,0.0002111082108541,0.0162553322357666,-0.0162553322357665,0.0,2026-T2,100.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,gasto publico tesouro: dotacion actualizada,fiscal,9.090909090909092,0.0001980218015014,0.0021782398165155,0.0016431309913167,71.42857142857143,2022-T2,101.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,"PIM-PF grupos y clases | Brasil | 10.11 Abate de reses, exceto suínos | PIMPF - Número-índice (2022=100)",real,6.493506493506493,0.0001968212952994,-0.0026474541099834,-0.0029027606873226,20.0,2021-T1,102.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PIM-PF grupos y clases | Brasil | 20.1 Fabricação de produtos químicos inorgânicos | PIMPF - Número-índice (2022=100),real,2.5974025974025974,0.0001947062575192,0.0045752443215846,0.0045752443215845,50.0,2019-T2,103.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,"PMS actividades | Brasil | Índice de receita nominal de serviços | 4. Transportes, serviços auxiliares aos transportes e correio | PMS - Número-índice (2022=100)",real,1.2987012987012987,0.0001945989280771,0.0149841174619419,0.0149841174619419,100.0,2025-T1,104.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,"PMS actividades | Brasil | Índice de receita nominal de serviços | 2.2 Serviços audiovisuais, de edição e agências de notícias | PMS - Número-índice (2022=100)",real,3.896103896103896,0.0001934377535278,-0.0030593465172997,0.0030593465172997,66.66666666666666,2026-T2,105.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,base monetaria: valor,financiero,1.2987012987012987,0.000188243712976,-0.0144947658991585,0.0144947658991585,100.0,2006-T2,106.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,balanza pagos: servicios seguros millones usd,externo,1.2987012987012987,0.0001878784911335,-0.014466643817284,0.014466643817284,100.0,2015-T4,107.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,"PIM-PF actividades industriales | Brasil | 3.15 Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados | PIMPF - Número-índice (2022=100)",real,3.896103896103896,0.0001858422896216,-0.0047699521002899,-0.0019162705335069,33.33333333333333,2023-T1,108.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,empleo pnadc: ocupados miles,real,1.2987012987012987,0.0001842693675712,-0.0141887413029872,-0.0141887413029877,0.0,2020-T3,109.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,gasto publico tesouro: comprometido,fiscal,1.2987012987012987,0.0001838356183302,-0.0141553426114294,-0.0141553426114293,0.0,2026-T1,110.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PIM-PF actividades industriales | Brasil | 3.14 Confecção de artigos do vestuário e acessórios | PIMPF - Número-índice (2022=100),real,7.792207792207792,0.0001813007454247,0.000829763444491,-0.0003743693728235,33.33333333333333,2011-T1,111.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PIM-PF grupos y clases | Brasil | 27.5 Fabricação de eletrodomésticos | PIMPF - Número-índice (2022=100),real,7.792207792207792,0.0001789658161423,-0.0015292852493106,-0.0011526174805652,66.66666666666666,2012-T2,112.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,Geração de energia elétrica - termo nuclear: quantidade,real,5.194805194805195,0.0001781960579168,-0.0033197370566288,-0.0026409648784044,50.0,2019-T2,113.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,LSPA estimativas mensuales | Brasil | 1.2 Amendoim (1ª Safra) | Área plantada,real,1.2987012987012987,0.000177874156827,0.0136963100756819,-0.0136963100756819,0.0,2015-T1,114.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,gasto publico tesouro: pagado ejercicio,fiscal,1.2987012987012987,0.0001771291398554,-0.0136389437688699,-0.0136389437688699,0.0,2026-T1,115.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,resultado fiscal bcb: valor,fiscal,1.2987012987012987,0.0001650534826616,0.0127091181649484,-0.0127091181649485,0.0,2015-T4,116.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PMS segmentos | Brasil | Índice de receita nominal de serviços | 9. Serviços de apoio às atividades empresariais | PMS - Número-índice (2022=100),real,1.2987012987012987,0.0001606219108797,0.0123678871377438,0.0123678871377438,100.0,2026-T1,117.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,"PMC comercio ampliado por actividad | Brasil | Índice de volume de vendas no comércio varejista ampliado | Equipamentos e materiais para escritório, informática e comunicação | PMC - Número-índice (2022=100)",real,3.896103896103896,0.0001511402220435,0.0036740128713521,-0.0037526190924183,33.33333333333333,2015-T1,118.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,"PIM-PF actividades industriales | Brasil | 3.27 Fabricação de máquinas, aparelhos e materiais elétricos | PIMPF - Número-índice (2022=100)",real,5.194805194805195,0.0001497755575641,-0.0025785372959831,0.0028831794831098,75.0,2013-T3,119.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,consumo mensual ibge: indice original,real,2.5974025974025974,0.0001496089320227,0.0055699739728278,-0.0055699739728278,50.0,2015-T1,120.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PIM-PF grupos y clases | Brasil | 15.1 Curtimento e outras preparações de couro | PIMPF - Número-índice (2022=100),real,3.896103896103896,0.0001440245959641,-0.0020644279436324,-0.0020644279436324,33.33333333333333,2011-T2,121.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,gasto publico tesouro: restos pagados,fiscal,1.2987012987012987,0.0001436913221895,-0.0110642318085966,-0.0110642318085966,0.0,2019-T2,122.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,base monetaria: valor,financiero,1.2987012987012987,0.0001380682352206,0.0106312541119882,-0.0106312541119881,0.0,2006-T2,123.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,gasto publico tesouro: restos pagados,fiscal,2.5974025974025974,0.0001376425550376,-0.0049234796848987,-0.0052992383689486,0.0,2017-T1,124.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PIM-PF indicadores especiales | Brasil | 5.1.5 Bens de capital por atividade - Outros equipamentos de transporte | PIMPF - Número-índice (2022=100),real,5.194805194805195,0.0001285115250071,-0.0007074057517902,0.0002088843698686,75.0,2022-T2,125.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,"PMC vehiculos | Brasil | Índice de receita nominal de vendas de veículos, motocicletas, partes e peças | PMC - Número-índice (2022=100)",real,1.2987012987012987,0.0001242847084577,-0.009569922551247,-0.0095699225512471,0.0,2009-T3,126.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,Exportações - veículos comerciais leves - montados - qde.,real,5.194805194805195,0.0001212561043673,0.0007114324437596,0.0007114324437595,75.0,2009-T2,127.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PIM-PF grupos y clases | Brasil | 27.59 Fabricação de aparelhos eletrodomésticos não especificados anteriormente | PIMPF - Número-índice (2022=100),real,3.896103896103896,0.0001211513383868,1.1888724822811551e-05,3.918946221274459e-05,66.66666666666666,2012-T3,128.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PMC comercio ampliado por actividad | Brasil | Índice de receita nominal de vendas no comércio varejista ampliado | Hipermercados e supermercados | PMC - Número-índice (2022=100),real,9.090909090909092,0.0001164211655982,0.000592134676551,0.000592134676551,71.42857142857143,2011-T2,129.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,"PIM-PF indicadores especiales | Brasil | 5.4.5 Bens de consumo semi e não duráveis por atividade - Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados | PIMPF - Número-índice (2022=100)",real,1.2987012987012987,0.0001113894316861,-0.0085769862398345,-0.0085769862398344,0.0,2026-T1,130.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,gasto publico tesouro: restos pagados,fiscal,1.2987012987012987,0.0001028217012804,0.0079172709985911,0.0079172709985911,100.0,2022-T4,131.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,Energia elétrica - consumo - região Norte (N) - quantidade,real,20.77922077922078,9.431883469648213e-05,9.199476997585044e-05,0.0002625605664651,50.0,2010-T2,132.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,Licenciamento Nacionais - Caminhões - montados - qde.,real,1.2987012987012987,8.946644222834738e-05,-0.0068889160515827,-0.0068889160515827,0.0,2012-T2,133.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,"PMC comercio ampliado por actividad | Brasil | Índice de receita nominal de vendas no comércio varejista ampliado | Tecidos, vestuário e calçados | PMC - Número-índice (2022=100)",real,1.2987012987012987,8.011083256866918e-05,0.0061685341077875,0.0061685341077875,100.0,2021-T1,134.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,ipca: variacion mensual pct,real,14.285714285714286,7.785687456221855e-05,0.0003837200688232,0.0003291585620494,54.54545454545454,2010-T1,135.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PIM-PF indicadores especiales | Brasil | 3.1 Embalagens de vidro | PIMPF - Número-índice (2022=100),real,6.493506493506493,7.774910848768355e-05,0.001054897683102,0.0010538850561271,60.0,2020-T3,136.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PIM-PF grupos y clases | Brasil | 14.2 Fabricação de artigos de malharia e tricotagem | PIMPF - Número-índice (2022=100),real,1.2987012987012987,7.547618959447365e-05,0.0058116665987744,0.0058116665987745,100.0,2025-T1,137.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PIM-PF actividades industriales | Brasil | 3.24 Metalurgia | PIMPF - Número-índice (2022=100),real,2.5974025974025974,7.06064463682569e-05,0.0008164251611942,0.0008164251611944,50.0,2020-T4,138.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,deuda publica federal: indice precios miles millones brl,financiero,1.2987012987012987,6.988623509805418e-05,-0.0053812401025501,-0.0053812401025501,0.0,2009-T2,139.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,gasto publico tesouro: dotacion inicial,fiscal,1.2987012987012987,6.98356804416e-05,0.0053773473940031,0.0053773473940031,100.0,2025-T1,140.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PIM-PF grupos y clases | Brasil | 10.7 Fabricação e refino de açúcar | PIMPF - Número-índice (2022=100),real,2.5974025974025974,6.487843371135379e-05,0.0012164390077263,0.0012164390077263,50.0,2012-T2,141.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,base monetaria: valor,financiero,3.896103896103896,6.263123304012933e-05,-0.0016075349813633,-0.0016075349813632,0.0,2009-T2,142.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,empleo pnadc: ingreso real brl,real,1.2987012987012987,5.655261890916757e-05,0.0043545516560059,0.0043545516560059,100.0,2021-T1,143.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,LSPA estimativas mensuales | Brasil | 11 Cana-de-açúcar | Área plantada,real,3.896103896103896,5.3723176080525866e-05,-0.0008890249773953,-0.0013788948527334,0.0,2019-T2,144.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,"PIM-PF grupos y clases | Brasil | 17.3 Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado | PIMPF - Número-índice (2022=100)",real,2.5974025974025974,5.265228483202623e-05,-0.002027112966033,-0.0020271129660329,0.0,2021-T1,145.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,LSPA estimativas mensuales | Brasil | 21 Mandioca | Área plantada,real,1.2987012987012987,5.216920537544084e-05,0.0040170288139089,0.0040170288139089,100.0,2022-T4,146.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PIM-PF categorias economicas | Brasil | 2 Bens intermediários | PIMPF - Número-índice (2022=100),real,2.5974025974025974,5.206573361306557e-05,-0.002004530744103,-0.001871368428171,50.0,2021-T1,147.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PIM-PF categorias economicas | Brasil | 311 Bens de consumo duráveis - exceto automóveis para passageiros e equipamentos de transporte não industrial | PIMPF - Número-índice (2022=100),real,1.2987012987012987,4.9005078245177775e-05,-0.0037733910248786,0.0037733910248787,100.0,2013-T3,148.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,LSPA estimativas mensuales | Brasil | 7 Batata - inglesa (3ª Safra) | Área plantada,real,1.2987012987012987,4.758836970190071e-05,-0.0036643044670463,0.0036643044670463,100.0,2015-T1,149.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,gasto publico tesouro: pagos totales,fiscal,1.2987012987012987,4.555661772872108e-05,0.0035078595651115,0.0035078595651115,100.0,2022-T1,150.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,ibc br: indice agropecuaria sin ajuste,real,5.194805194805195,4.453133148182272e-05,0.0001578474120658,0.0008572281310249,100.0,2021-T4,151.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,S&P 500: promedio mensual del cierre diario,real,1.2987012987012987,4.4371460875165375e-05,0.0034166024873877,0.0034166024873877,100.0,2019-T2,152.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,gasto publico tesouro: devengado,fiscal,1.2987012987012987,4.216927023221553e-05,0.0032470338078805,0.0032470338078806,100.0,2023-T1,153.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,gasto publico tesouro: pagado ejercicio,fiscal,1.2987012987012987,4.216927023221553e-05,0.0032470338078805,0.0032470338078806,100.0,2023-T1,154.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,ipp: mensual pct,real,1.2987012987012987,4.068322792180915e-05,0.0031326085499793,0.0031326085499792,100.0,2020-T4,155.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PMC comercio ampliado por actividad | Brasil | Índice de volume de vendas no comércio varejista ampliado | Móveis e eletrodomésticos | PMC - Número-índice (2022=100),real,2.5974025974025974,3.9172163817157305e-05,9.622007685948748e-05,9.622007685960998e-05,50.0,2009-T3,156.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,consumo mensual ibge: indice original,real,2.5974025974025974,3.91721638171573e-05,9.622007685948736e-05,9.622007685960998e-05,50.0,2009-T3,157.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,gasto publico tesouro: devengado,fiscal,1.2987012987012987,3.5852027725940835e-05,0.0027606061348974,0.0027606061348974,100.0,2019-T2,158.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,LSPA estimativas mensuales | Brasil | 1.14 Mamona | Área plantada,real,7.792207792207792,3.491825639207348e-05,-3.947571244515726e-05,-5.711581369901205e-05,50.0,2023-T1,159.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,Licenciamento total - Caminhões - montados - qde.,real,2.5974025974025974,3.419402440606036e-05,-0.0012675074032814,-0.0012675074032815,50.0,2022-T2,160.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,scr indexadores: cartera activa miles millones brl,financiero,1.2987012987012987,3.3974219869325976e-05,0.0026160149299381,0.0026160149299381,100.0,2026-T1,161.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,gasto publico tesouro: devengado,fiscal,2.5974025974025974,3.353621386012971e-05,0.0012911442336149,0.0012911442336149,100.0,2026-T1,162.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,ipca: variacion mensual pct,real,1.2987012987012987,3.348783828603266e-05,-0.0025785635480245,-0.0025785635480245,0.0,2026-T1,163.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,"PIM-PF grupos y clases | Brasil | 16.2 Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis | PIMPF - Número-índice (2022=100)",real,1.2987012987012987,3.320351202182132e-05,-0.0025566704256802,0.00255667042568,100.0,2015-T4,164.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,balanza pagos: servicios millones usd,externo,1.2987012987012987,3.167634719435837e-05,0.0024390787339655,-0.0024390787339656,0.0,2006-T2,165.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,ipp: mensual pct,real,1.2987012987012987,3.0319804738575388e-05,0.0023346249648703,0.0023346249648703,100.0,2021-T1,166.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,gasto publico tesouro: pagos totales,fiscal,1.2987012987012987,2.936572518570198e-05,-0.002261160839299,0.002261160839299,100.0,2023-T3,167.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PMS actividades | Brasil | Índice de receita nominal de serviços | 5. Outros serviços | PMS - Número-índice (2022=100),real,1.2987012987012987,2.753042537062542e-05,0.0021198427535381,0.0021198427535381,100.0,2019-T2,168.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,"PIM-PF grupos y clases | Brasil | 17.4 Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado | PIMPF - Número-índice (2022=100)",real,2.5974025974025974,2.6434599012751346e-05,0.0010177320619909,0.0007277653429468,50.0,2012-T2,169.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,gasto publico tesouro: comprometido,fiscal,1.2987012987012987,2.6207380363148088e-05,-0.0020179682879624,-0.0020179682879624,0.0,2022-T1,170.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PIM-PF grupos y clases | Brasil | 19.3 Fabricação de biocombustíveis | PIMPF - Número-índice (2022=100),real,5.194805194805195,2.6202029718329293e-05,-0.0005043890720778,0.0004804964554678,50.0,2013-T3,171.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PMC actividades complementarias | Brasil | Índice de receita nominal de vendas no comércio varejista | Hipermercados e supermercados | PMC - Número-índice (2022=100),real,1.2987012987012987,2.5940877454855146e-05,-0.0019974475640238,-0.0019974475640238,0.0,2009-T4,172.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PMS segmentos | Brasil | Índice de volume de serviços | 13. Transporte aquaviário | PMS - Número-índice (2022=100),real,1.2987012987012987,2.399322551672015e-05,0.0018474783647874,0.0018474783647874,100.0,2022-T2,173.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,gasto publico tesouro: comprometido,fiscal,1.2987012987012987,2.328489082429812e-05,-0.0017929365934709,-0.0017929365934709,0.0,2022-T1,174.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,Intenção de consumo das famílias - total,real,1.2987012987012987,2.199934498158912e-05,0.0016939495635823,0.0016939495635823,100.0,2025-T1,175.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,gasto publico tesouro: comprometido,fiscal,1.2987012987012987,2.1689145786737444e-05,-0.0016700642255787,-0.0016700642255788,0.0,2022-T4,176.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,gasto publico tesouro: comprometido,fiscal,1.2987012987012987,2.1325492619647585e-05,0.0016420629317128,-0.0016420629317128,0.0,2023-T3,177.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,Indicadores Industriais - pessoal empregado - indústria - índice (média 2006 = 100),real,1.2987012987012987,2.130190398383188e-05,0.001640246606755,-0.0016402466067551,0.0,2012-T1,178.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PIM-PF grupos y clases | Brasil | 25.91 Fabricação de embalagens metálicas | PIMPF - Número-índice (2022=100),real,1.2987012987012987,1.7856211621788906e-05,-0.0013749282948777,-0.0013749282948776,0.0,2021-T1,179.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,balanza pagos: renta reservas millones usd,externo,1.2987012987012987,1.7385115123556007e-05,0.0013386538645138,-0.0013386538645138,0.0,2006-T2,180.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,"PIM-PF grupos y clases | Brasil | 10.42 Fabricação de óleos vegetais refinados, exceto óleo de milho | PIMPF - Número-índice (2022=100)",real,1.2987012987012987,1.5058903708765058e-05,0.0011595355855749,-0.0011595355855749,0.0,2012-T1,181.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,"PIM-PF categorias economicas | Brasil | 210 Alimentos e bebidas básicos, destinados principalmente à indústria | PIMPF - Número-índice (2022=100)",real,1.2987012987012987,1.4940346529894516e-05,-0.0011504066828018,0.001150406682802,100.0,2012-T1,182.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,gasto publico tesouro: comprometido,fiscal,1.2987012987012987,1.4885395764445762e-05,0.0011461754738623,0.0011461754738623,100.0,2019-T2,183.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,base monetaria: valor,financiero,2.5974025974025974,1.4547131212738626e-05,0.0005600645516904,6.616395944869513e-05,50.0,2007-T4,184.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PIM-PF categorias economicas | Brasil | 325 Gasolinas para automóvel (motor spirit) | PIMPF - Número-índice (2022=100),real,1.2987012987012987,1.4532629858429875e-05,0.0011190124990991,0.0011190124990991,100.0,2019-T2,185.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,gasto publico tesouro: comprometido,fiscal,1.2987012987012987,1.4428502425191428e-05,-0.0011109946867397,-0.0011109946867398,0.0,2020-T3,186.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,Exportações - ônibus - montados - qde.,real,1.2987012987012987,1.342302197651176e-05,0.0010335726921914,0.0010335726921913,100.0,2009-T2,187.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,gasto publico tesouro: restos pagados,fiscal,1.2987012987012987,1.2261997420831022e-05,-0.0009441738014039,-0.0009441738014039,0.0,2019-T2,188.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,gasto publico tesouro: restos pagados,fiscal,1.2987012987012987,1.21394868153082e-05,-0.0009347404847787,-0.0009347404847787,0.0,2019-T2,189.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,Geração de energia elétrica - hidráulica: quantidade,real,3.896103896103896,1.2101318261979694e-05,8.141563339306963e-07,0.0003106005020574,100.0,2006-T2,190.0,Bridge · señal contemporánea fuerte
pesos_senal_fuerte,1,PMS segmentos | Brasil | Índice de receita nominal de serviços | 13. Transporte aquaviário | PMS - Número-índice (2022=100),real,1.2987012987012987,1.0931171906646222e-05,-0.0008417002368117,-0.0008417002368117,0.0,2026-T1,191.0,Bridge · señal contemporánea fuerte
